player_id,age,country,skill_level,daily_playtime_hours,sessions_per_week,is_paying_user,monthly_spend_usd,win_rate,friends_count,guild_member,days_since_last_login,complaint_count,will_churn,created_date
player_009245,18,Brazil,Intermediate,0.84,7,0,0.0,0.741,16,1,4,0,1,2025-05-09 14:37:57.346392
player_009246,25,India,Advanced,1.32,5,0,0.0,0.929,14,0,2,0,1,2025-02-08 14:37:57.346493
player_009247,16,India,Intermediate,1.75,6,0,0.0,0.837,15,1,8,3,1,2025-02-25 14:37:57.346597
player_009248,18,Brazil,Intermediate,0.5,4,0,0.0,0.961,16,1,8,1,1,2025-01-12 14:37:57.346699
player_009249,32,India,Intermediate,4.79,5,0,0.0,0.365,17,0,2,2,0,2025-04-15 14:37:57.346795
player_009250,18,India,Pro,0.5,14,0,0.0,0.839,12,1,9,0,1,2025-03-21 14:37:57.346891
player_009251,22,India,Intermediate,2.88,8,0,0.0,0.616,27,1,0,0,0,2024-12-16 14:37:57.347000
player_009252,22,Brazil,Beginner,7.26,5,0,0.0,0.662,14,1,3,0,0,2025-01-07 14:37:57.347118
player_009253,28,USA,Beginner,8.35,10,0,0.0,0.522,16,0,7,0,0,2025-05-28 14:37:57.347236
player_009254,35,Germany,Beginner,0.5,11,0,0.0,0.34,13,1,1,0,0,2025-03-21 14:37:57.347347
player_009255,18,UK,Advanced,2.26,4,1,0.3,0.769,10,0,2,1,0,2025-06-27 14:37:57.347451
player_009256,18,Brazil,Beginner,4.09,8,1,0.37,0.312,14,1,2,0,0,2024-10-22 14:37:57.347575
player_009257,16,USA,Advanced,0.62,6,0,0.0,0.857,20,0,0,0,1,2025-04-28 14:37:57.347681
player_009258,32,USA,Beginner,2.49,10,0,0.0,0.382,16,1,1,0,0,2025-06-18 14:37:57.347778
player_009259,28,India,Intermediate,1.25,10,0,0.0,0.837,15,1,2,0,1,2025-02-08 14:37:57.347879
player_009260,18,India,Intermediate,0.89,5,0,0.0,0.397,13,0,4,0,0,2025-02-05 14:37:57.347978
player_009261,22,USA,Intermediate,1.19,9,0,0.0,0.872,23,1,0,0,0,2024-10-27 14:37:57.348075
player_009262,35,UK,Intermediate,3.73,8,0,0.0,0.346,16,1,0,0,0,2024-10-17 14:37:57.348179
player_009263,16,Germany,Intermediate,3.94,11,1,0.65,0.731,13,0,3,0,0,2024-11-17 14:37:57.348277
player_009264,32,India,Intermediate,0.5,9,0,0.0,0.427,15,1,1,1,0,2025-05-29 14:37:57.348374
player_009265,25,India,Intermediate,0.96,15,0,0.0,0.553,15,1,2,0,1,2024-09-29 14:37:57.348476
player_009266,35,India,Beginner,3.12,15,0,0.0,0.263,14,1,3,1,0,2025-07-01 14:37:57.348575
player_009267,22,India,Beginner,0.5,11,1,1.33,0.596,7,1,4,0,0,2024-12-03 14:37:57.348674
player_009268,25,USA,Intermediate,2.19,9,0,0.0,0.952,18,1,3,0,0,2025-03-28 14:37:57.348771
player_009269,35,USA,Intermediate,0.5,6,1,20.63,0.35,16,0,5,0,0,2024-12-02 14:37:57.348869
player_009270,25,India,Advanced,0.5,9,0,0.0,0.837,10,1,3,1,0,2025-01-21 14:37:57.348967
player_009271,35,UK,Advanced,0.74,7,1,33.42,0.489,14,1,13,0,1,2025-01-13 14:37:57.349067
player_009272,16,India,Beginner,1.47,13,0,0.0,0.412,12,1,2,1,1,2024-09-21 14:37:57.349174
player_009273,22,USA,Beginner,2.88,7,0,0.0,0.547,17,0,0,0,0,2024-12-06 14:37:57.349271
player_009274,22,Brazil,Intermediate,1.67,6,0,0.0,0.642,7,1,0,1,0,2024-08-24 14:37:57.349375
player_009275,18,Germany,Intermediate,0.5,8,0,0.0,0.712,11,1,1,1,0,2024-09-08 14:37:57.349487
player_009276,25,India,Intermediate,0.78,7,1,14.05,0.545,11,1,1,1,1,2024-12-06 14:37:57.349587
player_009277,18,Germany,Intermediate,1.31,11,1,29.58,0.32,20,1,0,1,0,2025-04-21 14:37:57.349685
player_009278,25,Brazil,Beginner,5.75,8,1,15.64,0.367,20,1,1,0,0,2025-03-28 14:37:57.349786
player_009279,22,India,Intermediate,1.14,10,0,0.0,0.31,14,0,4,0,0,2024-11-18 14:37:57.349884
player_009280,25,Brazil,Intermediate,0.82,6,0,0.0,0.455,11,1,0,0,0,2025-02-17 14:37:57.349982
player_009281,28,Germany,Intermediate,0.88,5,1,14.21,0.899,19,0,2,0,0,2024-12-21 14:37:57.350088
player_009282,28,Germany,Intermediate,1.38,8,0,0.0,0.805,22,1,0,1,0,2025-06-30 14:37:57.350190
player_009283,22,Brazil,Intermediate,8.99,7,0,0.0,0.521,18,1,0,0,0,2025-07-01 14:37:57.350287
player_009284,28,USA,Intermediate,1.18,12,1,49.25,0.955,16,1,1,1,0,2025-06-26 14:37:57.350385
player_009285,32,India,Beginner,0.5,2,0,0.0,0.694,8,1,0,0,0,2025-02-21 14:37:57.350484
player_009286,28,UK,Beginner,0.9,6,0,0.0,0.598,17,1,0,0,0,2025-06-20 14:37:57.350604
player_009287,22,India,Intermediate,1.25,5,1,29.96,0.939,11,0,3,0,0,2025-01-29 14:37:57.350712
player_009288,22,India,Intermediate,3.02,12,1,14.33,0.533,10,0,6,0,0,2025-01-02 14:37:57.350814
player_009289,25,Brazil,Beginner,6.12,5,0,0.0,0.227,13,1,0,0,0,2025-02-22 14:37:57.350911
player_009290,28,USA,Pro,3.04,10,0,0.0,0.986,16,1,0,0,0,2025-02-15 14:37:57.351008
player_009291,18,UK,Intermediate,0.5,11,1,59.14,0.855,15,0,3,0,0,2025-02-23 14:37:57.351108
player_009292,25,India,Intermediate,1.39,4,0,0.0,0.952,9,0,3,0,0,2024-10-21 14:37:57.351208
player_009293,22,India,Intermediate,0.6,5,0,0.0,0.972,14,1,2,0,0,2025-05-13 14:37:57.351304
player_009294,18,India,Intermediate,2.33,13,0,0.0,0.849,12,1,0,0,1,2025-07-05 14:37:57.351401
player_009295,18,India,Advanced,4.98,7,0,0.0,0.989,18,0,6,0,0,2024-12-23 14:37:57.351510
player_009296,16,UK,Beginner,0.58,9,0,0.0,0.543,23,0,1,0,0,2025-01-21 14:37:57.351608
player_009297,28,India,Intermediate,4.32,14,0,0.0,0.8,20,1,0,0,0,2025-05-06 14:37:57.351705
player_009298,16,Brazil,Beginner,1.4,6,0,0.0,0.197,13,1,0,0,1,2025-05-01 14:37:57.351802
player_009299,18,Brazil,Beginner,0.5,12,1,10.63,0.236,14,1,5,2,0,2025-06-08 14:37:57.351900
player_009300,32,USA,Advanced,0.5,4,1,1.2,0.714,13,1,0,3,1,2024-10-15 14:37:57.352000
player_009301,35,Brazil,Advanced,1.61,6,0,0.0,0.84,13,1,5,1,1,2025-07-21 14:37:57.352101
player_009302,35,India,Pro,1.55,5,0,0.0,0.985,12,0,4,1,1,2024-11-08 14:37:57.352201
player_009303,32,Brazil,Advanced,1.04,10,0,0.0,0.91,23,0,3,0,0,2024-12-01 14:37:57.352299
player_009304,35,India,Beginner,4.29,8,0,0.0,0.579,9,1,5,1,0,2024-09-23 14:37:57.352396
player_009305,35,India,Advanced,5.34,7,0,0.0,0.58,14,0,10,2,0,2025-02-06 14:37:57.352497
player_009306,18,India,Intermediate,1.72,7,0,0.0,0.305,15,1,10,0,0,2024-11-27 14:37:57.352598
player_009307,18,UK,Intermediate,1.3,6,0,0.0,0.879,23,1,1,0,0,2024-11-07 14:37:57.352698
player_009308,35,India,Intermediate,0.5,8,0,0.0,0.825,18,1,1,0,1,2025-04-30 14:37:57.352795
player_009309,32,USA,Intermediate,2.26,7,1,15.57,0.606,16,1,0,0,0,2024-12-21 14:37:57.352894
player_009310,25,India,Advanced,0.5,13,1,67.97,0.863,15,1,3,1,0,2025-01-20 14:37:57.352993
player_009311,16,India,Beginner,2.06,3,0,0.0,0.189,12,1,2,0,1,2024-11-04 14:37:57.353090
player_009312,25,India,Beginner,5.61,8,1,52.93,0.1,24,0,5,0,0,2024-11-22 14:37:57.353195
player_009313,22,India,Advanced,3.44,6,1,36.88,0.749,21,1,0,0,0,2025-04-30 14:37:57.353294
player_009314,18,India,Intermediate,10.96,7,1,11.7,0.621,11,1,2,0,0,2025-05-06 14:37:57.353393
player_009315,18,India,Intermediate,8.81,7,0,0.0,0.745,11,1,0,0,1,2025-04-09 14:37:57.353500
player_009316,32,Germany,Beginner,3.11,10,0,0.0,0.685,14,1,0,1,1,2025-05-07 14:37:57.353598
player_009317,18,USA,Advanced,0.88,7,1,22.85,0.714,9,1,0,0,0,2025-04-20 14:37:57.353696
player_009318,18,USA,Intermediate,1.72,13,0,0.0,0.488,18,0,0,0,0,2025-01-15 14:37:57.353793
player_009319,16,USA,Intermediate,0.5,4,0,0.0,0.643,16,1,1,1,0,2025-05-24 14:37:57.353889
player_009320,22,USA,Advanced,0.5,7,1,31.19,0.651,6,1,7,0,0,2024-08-26 14:37:57.353987
player_009321,18,USA,Beginner,0.5,4,0,0.0,0.451,17,1,8,0,0,2025-04-15 14:37:57.354083
player_009322,35,UK,Intermediate,4.89,12,0,0.0,0.888,20,0,0,1,0,2025-07-05 14:37:57.354186
player_009323,22,USA,Beginner,2.63,4,0,0.0,0.149,15,1,8,0,1,2025-04-29 14:37:57.354282
player_009324,28,India,Beginner,0.89,11,0,0.0,0.652,20,1,1,0,0,2024-11-07 14:37:57.354379
player_009325,32,India,Beginner,1.67,9,1,9.06,0.466,14,1,5,0,0,2025-04-20 14:37:57.354481
player_009326,18,India,Intermediate,0.57,9,0,0.0,0.577,13,0,1,0,0,2025-07-20 14:37:57.354578
player_009327,28,UK,Intermediate,6.88,9,0,0.0,0.396,16,1,6,0,1,2025-05-31 14:37:57.354675
player_009328,22,India,Beginner,1.2,4,0,0.0,0.647,15,1,0,1,0,2025-05-15 14:37:57.354772
player_009329,32,USA,Intermediate,1.79,9,0,0.0,0.407,13,1,3,0,0,2025-04-13 14:37:57.354872
player_009330,25,USA,Beginner,0.5,4,0,0.0,0.417,10,1,1,0,1,2025-06-13 14:37:57.354969
player_009331,16,Brazil,Advanced,2.28,8,0,0.0,0.742,15,0,2,1,0,2025-03-07 14:37:57.355068
player_009332,18,Germany,Advanced,5.86,4,1,21.52,0.942,8,1,1,0,0,2025-06-19 14:37:57.355171
player_009333,35,India,Intermediate,3.4,8,0,0.0,0.365,15,1,0,0,1,2024-12-20 14:37:57.355275
player_009334,18,India,Intermediate,1.68,14,0,0.0,0.595,16,1,1,0,0,2024-09-11 14:37:57.355373
player_009335,32,UK,Pro,0.73,7,0,0.0,0.632,15,0,3,1,1,2024-10-12 14:37:57.355470
player_009336,28,UK,Beginner,0.5,17,0,0.0,0.099,16,0,0,0,1,2024-11-17 14:37:57.355582
player_009337,22,Germany,Intermediate,0.5,9,0,0.0,0.526,17,1,9,0,1,2024-11-02 14:37:57.355680
player_009338,32,India,Advanced,2.71,8,0,0.0,0.802,10,1,4,0,0,2025-02-11 14:37:57.355780
player_009339,16,India,Intermediate,2.17,10,0,0.0,0.694,16,1,3,0,0,2025-03-13 14:37:57.355877
player_009340,25,India,Intermediate,3.26,13,0,0.0,0.791,15,1,3,1,0,2025-01-23 14:37:57.355973
player_009341,18,Germany,Intermediate,1.15,9,0,0.0,0.458,13,1,8,0,1,2025-06-07 14:37:57.356069
player_009342,18,India,Beginner,0.98,6,1,11.09,0.791,13,0,2,0,0,2025-02-16 14:37:57.356173
player_009343,22,Brazil,Beginner,0.5,11,0,0.0,0.09,18,0,3,0,0,2025-06-12 14:37:57.356271
player_009344,18,USA,Beginner,4.65,5,1,18.52,0.369,13,0,3,2,0,2025-01-27 14:37:57.356373
player_009345,16,Brazil,Intermediate,1.84,11,1,20.27,0.817,20,1,2,1,0,2025-03-18 14:37:57.356476
player_009346,22,India,Advanced,1.44,8,1,32.61,0.583,21,0,0,0,0,2025-04-12 14:37:57.356574
player_009347,28,USA,Intermediate,0.65,12,0,0.0,0.765,22,1,2,1,1,2024-12-09 14:37:57.356679
player_009348,16,Brazil,Intermediate,0.5,10,0,0.0,0.331,23,1,0,2,0,2025-01-17 14:37:57.356777
player_009349,32,India,Beginner,1.67,8,0,0.0,0.11,13,0,0,0,0,2024-11-26 14:37:57.356874
player_009350,18,India,Advanced,0.5,9,0,0.0,0.736,11,1,3,1,0,2025-07-06 14:37:57.356971
player_009351,16,Germany,Beginner,0.5,9,1,4.14,0.138,21,0,4,0,0,2025-04-16 14:37:57.357070
player_009352,18,India,Intermediate,1.13,5,0,0.0,0.651,13,0,8,0,1,2024-11-21 14:37:57.357177
player_009353,32,India,Beginner,11.84,9,0,0.0,0.281,18,1,2,1,0,2025-01-06 14:37:57.357279
player_009354,22,UK,Advanced,9.57,5,1,0.8,0.74,16,0,1,2,0,2025-03-21 14:37:57.357377
player_009355,25,Brazil,Beginner,0.58,10,0,0.0,0.534,20,1,1,3,1,2025-03-15 14:37:57.357474
player_009356,18,USA,Beginner,5.98,13,0,0.0,0.92,11,0,0,1,0,2024-08-29 14:37:57.357583
player_009357,25,Germany,Intermediate,0.5,8,0,0.0,0.327,12,1,2,0,0,2025-06-04 14:37:57.357680
player_009358,16,Brazil,Intermediate,0.52,3,0,0.0,0.93,13,1,2,0,0,2025-05-21 14:37:57.357781
player_009359,28,Brazil,Advanced,1.23,5,1,12.04,0.773,17,1,2,1,0,2025-05-22 14:37:57.357880
player_009360,25,India,Advanced,2.25,12,0,0.0,0.809,15,0,4,0,0,2024-08-23 14:37:57.357977
player_009361,22,India,Advanced,0.5,9,0,0.0,0.802,23,1,2,0,1,2024-10-07 14:37:57.358075
player_009362,16,Brazil,Intermediate,5.56,11,0,0.0,0.69,21,0,11,1,0,2024-09-06 14:37:57.358176
player_009363,28,India,Intermediate,3.43,15,0,0.0,0.208,15,1,1,0,1,2024-10-26 14:37:57.358274
player_009364,22,India,Beginner,5.38,2,0,0.0,0.708,11,0,2,0,1,2025-05-21 14:37:57.358373
player_009365,25,India,Intermediate,1.46,6,0,0.0,0.757,15,0,0,0,0,2025-05-05 14:37:57.358470
player_009366,22,UK,Beginner,1.22,3,0,0.0,0.429,18,1,5,0,1,2024-09-02 14:37:57.358567
player_009367,22,India,Intermediate,4.92,7,0,0.0,0.386,11,0,1,1,0,2024-11-03 14:37:57.358664
player_009368,22,India,Intermediate,5.17,5,0,0.0,0.744,16,0,9,0,0,2024-11-04 14:37:57.358760
player_009369,25,Germany,Beginner,1.6,10,0,0.0,0.349,12,0,1,0,0,2024-10-25 14:37:57.358857
player_009370,25,India,Intermediate,1.99,10,0,0.0,0.474,16,1,5,3,0,2024-10-03 14:37:57.358958
player_009371,18,UK,Intermediate,1.79,7,1,28.0,0.461,13,0,1,0,0,2024-10-03 14:37:57.359056
player_009372,22,India,Beginner,2.62,9,0,0.0,0.085,13,1,4,0,0,2025-05-01 14:37:57.359156
player_009373,22,Germany,Intermediate,0.5,11,0,0.0,0.604,11,0,14,0,1,2024-11-27 14:37:57.359253
player_009374,22,USA,Intermediate,8.31,8,0,0.0,0.921,21,1,1,0,0,2025-04-30 14:37:57.359351
player_009375,22,UK,Intermediate,0.8,11,0,0.0,0.576,10,1,3,1,0,2025-03-07 14:37:57.359449
player_009376,25,Brazil,Advanced,2.36,14,0,0.0,0.791,19,1,3,1,0,2025-02-15 14:37:57.359570
player_009377,22,Brazil,Intermediate,2.53,5,0,0.0,0.355,12,1,0,0,0,2025-04-04 14:37:57.359671
player_009378,25,UK,Beginner,8.12,12,0,0.0,0.382,22,0,1,0,0,2025-01-10 14:37:57.359789
player_009379,28,Germany,Beginner,1.54,8,0,0.0,0.553,17,0,2,0,0,2025-04-09 14:37:57.359886
player_009380,32,India,Intermediate,3.24,5,0,0.0,0.505,17,0,2,0,0,2025-06-05 14:37:57.359982
player_009381,25,Brazil,Intermediate,0.5,11,1,32.4,0.508,16,0,0,1,1,2025-04-16 14:37:57.360080
player_009382,22,Germany,Intermediate,1.65,9,0,0.0,0.771,15,0,2,0,1,2024-09-01 14:37:57.360181
player_009383,16,Germany,Intermediate,2.36,7,0,0.0,0.281,24,0,1,0,0,2025-04-03 14:37:57.360278
player_009384,25,India,Beginner,2.0,10,1,33.43,0.65,12,0,1,0,0,2024-12-21 14:37:57.360379
player_009385,28,India,Intermediate,0.5,5,1,35.54,0.628,13,0,1,1,0,2025-06-22 14:37:57.360477
player_009386,35,USA,Beginner,0.5,6,0,0.0,0.216,18,0,4,0,1,2025-05-06 14:37:57.360577
player_009387,18,Brazil,Advanced,1.87,9,0,0.0,0.944,22,1,4,1,1,2024-11-01 14:37:57.360679
player_009388,28,India,Intermediate,0.5,4,0,0.0,0.773,17,0,0,0,1,2024-10-05 14:37:57.360776
player_009389,18,India,Beginner,4.6,7,1,0.01,0.07,13,0,1,0,0,2024-09-21 14:37:57.360875
player_009390,16,UK,Beginner,2.99,9,0,0.0,0.239,17,0,0,0,0,2025-02-15 14:37:57.360973
player_009391,25,USA,Beginner,1.27,7,0,0.0,0.422,13,0,2,2,0,2025-03-01 14:37:57.361070
player_009392,22,USA,Intermediate,6.88,4,0,0.0,0.337,10,1,1,1,0,2025-06-27 14:37:57.361170
player_009393,16,UK,Intermediate,1.18,8,0,0.0,0.633,16,1,4,0,0,2025-06-03 14:37:57.361267
player_009394,35,India,Intermediate,4.45,1,1,13.95,0.57,10,1,3,2,0,2025-02-02 14:37:57.361365
player_009395,28,Brazil,Beginner,1.03,8,0,0.0,0.207,18,1,9,0,0,2024-11-12 14:37:57.361462
player_009396,35,USA,Intermediate,0.56,8,0,0.0,0.139,7,1,0,0,1,2025-03-31 14:37:57.361570
player_009397,28,India,Beginner,7.63,9,0,0.0,0.644,18,0,2,0,0,2024-10-25 14:37:57.361669
player_009398,22,Brazil,Beginner,1.38,9,1,13.96,0.805,10,1,0,2,0,2025-01-25 14:37:57.361767
player_009399,22,India,Beginner,1.24,10,0,0.0,0.597,9,1,3,0,0,2024-12-18 14:37:57.361865
player_009400,25,Brazil,Beginner,0.72,11,0,0.0,0.603,18,0,7,0,0,2025-01-06 14:37:57.361962
player_009401,22,Brazil,Advanced,11.26,8,1,12.22,0.922,15,0,1,0,0,2024-11-15 14:37:57.362062
player_009402,25,Brazil,Intermediate,2.58,6,0,0.0,0.773,18,1,0,0,1,2024-08-27 14:37:57.362167
player_009403,35,UK,Intermediate,0.64,6,0,0.0,0.365,10,1,2,0,1,2025-04-18 14:37:57.362264
player_009404,18,India,Beginner,0.5,8,0,0.0,0.4,14,0,2,0,0,2025-05-10 14:37:57.362361
player_009405,18,India,Pro,0.5,6,0,0.0,0.839,18,1,0,0,1,2025-03-22 14:37:57.362458
player_009406,16,India,Intermediate,0.5,10,0,0.0,0.671,16,0,0,0,1,2025-04-23 14:37:57.362555
player_009407,22,India,Intermediate,1.4,3,0,0.0,0.797,19,0,2,0,0,2024-10-10 14:37:57.362651
player_009408,16,India,Beginner,7.12,10,0,0.0,0.411,13,0,0,0,0,2025-06-20 14:37:57.362748
player_009409,18,India,Intermediate,0.96,6,1,10.73,0.588,12,0,6,0,0,2025-06-08 14:37:57.362849
player_009410,25,USA,Beginner,4.08,10,1,2.5,0.375,12,1,1,0,0,2024-09-11 14:37:57.362947
player_009411,16,Germany,Intermediate,2.36,9,0,0.0,0.403,13,0,0,0,1,2025-05-02 14:37:57.363044
player_009412,25,USA,Beginner,4.24,12,0,0.0,0.583,17,1,1,1,0,2024-09-14 14:37:57.363144
player_009413,18,India,Advanced,12.96,10,0,0.0,0.955,12,1,1,0,0,2024-11-09 14:37:57.363244
player_009414,25,Brazil,Beginner,1.81,7,1,27.16,0.543,15,0,0,2,0,2025-07-14 14:37:57.363342
player_009415,35,India,Intermediate,3.26,8,0,0.0,0.529,11,1,1,3,0,2025-05-02 14:37:57.363439
player_009416,18,India,Pro,5.49,13,1,16.98,0.846,17,0,6,0,0,2025-05-08 14:37:57.363551
player_009417,35,USA,Intermediate,1.75,11,0,0.0,0.663,14,1,9,0,1,2024-10-26 14:37:57.363649
player_009418,32,Germany,Advanced,1.04,9,0,0.0,0.845,21,1,0,0,0,2025-05-17 14:37:57.363745
player_009419,35,USA,Intermediate,2.53,4,0,0.0,0.298,14,0,4,2,0,2024-08-22 14:37:57.363842
player_009420,28,India,Advanced,0.5,7,0,0.0,0.707,19,1,2,0,1,2024-09-03 14:37:57.363939
player_009421,25,India,Intermediate,0.5,10,0,0.0,0.398,13,1,2,1,0,2024-11-23 14:37:57.364040
player_009422,18,India,Intermediate,2.13,11,0,0.0,0.736,18,1,7,0,1,2025-01-18 14:37:57.364143
player_009423,16,Brazil,Beginner,9.03,8,0,0.0,0.283,16,0,0,0,0,2025-05-14 14:37:57.364242
player_009424,25,India,Beginner,1.03,11,0,0.0,0.396,17,0,2,0,0,2025-01-29 14:37:57.364339
player_009425,28,USA,Intermediate,6.52,8,1,13.07,0.61,20,0,0,1,0,2024-11-02 14:37:57.364436
player_009426,28,India,Pro,0.58,10,0,0.0,0.918,22,1,5,0,1,2025-07-12 14:37:57.364534
player_009427,16,India,Beginner,0.51,5,0,0.0,0.199,11,1,2,0,0,2025-01-22 14:37:57.364635
player_009428,28,Germany,Advanced,0.5,10,0,0.0,0.562,24,1,0,0,1,2025-02-23 14:37:57.364732
player_009429,28,Brazil,Advanced,3.58,9,0,0.0,0.625,16,1,0,1,0,2025-04-08 14:37:57.364831
player_009430,28,India,Beginner,2.09,13,0,0.0,0.248,14,1,2,1,0,2025-04-08 14:37:57.364928
player_009431,22,UK,Beginner,1.14,7,0,0.0,0.179,19,1,0,0,1,2024-08-28 14:37:57.365030
player_009432,32,India,Intermediate,2.52,9,0,0.0,0.522,15,1,1,0,0,2025-03-16 14:37:57.365131
player_009433,32,India,Intermediate,1.17,5,0,0.0,0.661,12,1,0,0,0,2025-03-18 14:37:57.365231
player_009434,32,Germany,Beginner,0.5,7,0,0.0,0.586,17,1,1,0,0,2025-03-21 14:37:57.365337
player_009435,25,India,Beginner,1.41,7,1,12.84,0.46,16,1,2,0,0,2025-04-08 14:37:57.365440
player_009436,28,USA,Intermediate,4.17,9,0,0.0,0.874,12,0,0,0,0,2025-03-07 14:37:57.365550
player_009437,28,Brazil,Advanced,2.75,9,0,0.0,0.943,13,0,0,0,0,2025-01-08 14:37:57.365647
player_009438,35,USA,Intermediate,2.2,9,1,66.14,0.357,17,1,1,0,0,2025-04-29 14:37:57.365746
player_009439,18,USA,Beginner,5.3,10,0,0.0,0.32,16,1,12,1,1,2024-12-19 14:37:57.365842
player_009440,16,India,Beginner,0.5,5,1,45.46,0.501,14,1,1,1,1,2025-06-29 14:37:57.365940
player_009441,25,Brazil,Intermediate,0.98,8,0,0.0,0.184,17,0,1,0,0,2025-01-11 14:37:57.366037
player_009442,32,India,Beginner,11.96,9,0,0.0,0.346,16,1,1,1,0,2025-05-22 14:37:57.366142
player_009443,22,India,Intermediate,4.56,12,0,0.0,0.611,13,1,0,0,0,2025-01-17 14:37:57.366239
player_009444,32,India,Intermediate,1.93,7,0,0.0,0.664,16,0,1,1,0,2025-03-28 14:37:57.366530
player_009445,28,Brazil,Advanced,0.5,3,0,0.0,0.708,20,1,6,0,0,2025-07-13 14:37:57.366769
player_009446,25,India,Beginner,5.24,6,1,64.62,0.439,12,1,0,0,0,2024-12-21 14:37:57.367010
player_009447,25,India,Beginner,10.27,8,0,0.0,0.285,17,1,5,2,0,2025-03-08 14:37:57.367237
player_009448,35,USA,Beginner,8.65,9,0,0.0,0.252,14,1,2,0,0,2024-08-22 14:37:57.367455
player_009449,18,India,Beginner,1.94,8,0,0.0,0.365,13,0,0,2,0,2024-12-07 14:37:57.367670
player_009450,28,India,Beginner,1.55,11,0,0.0,0.6,14,0,0,1,0,2025-07-01 14:37:57.367884
player_009451,22,India,Intermediate,0.5,7,0,0.0,0.747,10,0,0,1,1,2024-08-31 14:37:57.368057
player_009452,32,India,Intermediate,11.72,10,0,0.0,0.917,18,1,7,1,1,2024-10-05 14:37:57.368165
player_009453,16,UK,Intermediate,0.59,8,0,0.0,0.715,12,0,2,0,0,2024-10-30 14:37:57.368270
player_009454,25,Brazil,Intermediate,1.65,6,0,0.0,0.804,14,1,0,0,0,2025-05-07 14:37:57.368369
player_009455,16,USA,Pro,2.2,10,0,0.0,0.863,21,1,1,1,0,2025-01-01 14:37:57.368467
player_009456,35,USA,Beginner,0.5,5,0,0.0,0.412,20,1,4,1,1,2025-05-27 14:37:57.368564
player_009457,28,UK,Beginner,6.6,8,0,0.0,0.389,16,1,0,1,1,2024-09-04 14:37:57.368662
player_009458,32,UK,Advanced,5.39,12,0,0.0,0.887,26,1,0,0,1,2024-11-08 14:37:57.368759
player_009459,16,India,Advanced,3.07,8,0,0.0,0.946,19,1,1,0,0,2025-01-10 14:37:57.368857
player_009460,22,USA,Intermediate,2.71,15,0,0.0,0.4,19,0,1,1,0,2025-05-11 14:37:57.368959
player_009461,25,India,Intermediate,2.71,7,0,0.0,0.665,14,1,5,1,0,2025-01-10 14:37:57.369060
player_009462,35,Germany,Advanced,2.02,8,0,0.0,0.941,26,1,10,0,0,2025-02-20 14:37:57.369160
player_009463,18,USA,Intermediate,1.3,9,1,4.48,0.517,16,1,0,0,0,2025-01-31 14:37:57.369258
player_009464,25,India,Intermediate,0.5,9,1,6.19,0.816,21,1,3,0,0,2025-01-03 14:37:57.369357
player_009465,25,UK,Intermediate,5.3,16,1,1.85,0.405,17,0,3,0,0,2025-05-27 14:37:57.369456
player_009466,35,India,Advanced,2.78,14,0,0.0,0.447,18,0,2,1,0,2025-03-08 14:37:57.369569
player_009467,35,India,Intermediate,3.93,2,1,17.91,0.836,11,1,5,0,0,2025-05-09 14:37:57.369670
player_009468,25,India,Intermediate,0.5,10,1,21.99,0.763,15,1,0,0,1,2025-06-27 14:37:57.369770
player_009469,16,UK,Intermediate,0.5,4,0,0.0,0.396,11,1,1,3,0,2024-11-10 14:37:57.369872
player_009470,18,Brazil,Beginner,2.19,4,0,0.0,0.539,14,1,10,0,0,2025-06-26 14:37:57.369970
player_009471,28,UK,Advanced,13.1,4,1,71.27,0.748,6,0,4,3,1,2024-12-20 14:37:57.370080
player_009472,35,India,Intermediate,6.08,9,0,0.0,0.706,18,0,3,1,1,2025-01-20 14:37:57.370179
player_009473,28,UK,Beginner,1.22,4,0,0.0,0.263,22,0,1,1,0,2024-08-22 14:37:57.370274
player_009474,28,Germany,Advanced,0.5,12,0,0.0,0.886,16,0,0,0,0,2024-09-01 14:37:57.370369
player_009475,32,India,Beginner,4.35,3,1,29.01,0.41,13,1,0,0,0,2025-02-04 14:37:57.370468
player_009476,22,India,Intermediate,3.65,7,1,1.05,0.499,18,0,2,2,0,2025-03-09 14:37:57.370566
player_009477,18,Germany,Beginner,2.15,13,0,0.0,0.346,18,0,3,0,1,2024-12-29 14:37:57.370661
player_009478,18,USA,Beginner,3.06,3,0,0.0,0.183,16,0,0,1,0,2024-10-19 14:37:57.370756
player_009479,25,India,Intermediate,2.41,5,1,63.09,0.644,9,1,5,0,0,2025-02-06 14:37:57.370852
player_009480,22,Brazil,Beginner,0.5,5,1,8.33,0.145,14,1,3,0,0,2024-11-28 14:37:57.370948
player_009481,28,UK,Advanced,1.4,7,1,48.38,0.784,17,1,3,1,0,2024-11-14 14:37:57.371049
player_009482,22,USA,Beginner,4.85,7,0,0.0,0.323,12,1,3,1,1,2024-11-03 14:37:57.371149
player_009483,22,India,Beginner,1.35,5,1,42.48,0.167,16,0,0,1,0,2025-02-11 14:37:57.371246
player_009484,35,India,Beginner,5.61,5,0,0.0,0.065,19,0,0,1,0,2024-11-29 14:37:57.371343
player_009485,25,Germany,Advanced,1.25,8,0,0.0,0.832,18,1,4,0,0,2024-09-01 14:37:57.371439
player_009486,28,India,Pro,1.43,7,0,0.0,0.99,13,1,3,0,0,2024-12-18 14:37:57.371541
